id_demand_elec_generated,time_stamp,rto_id,rto_full_name,demand_mwh,mwh_ng,mwh_nuc,mwh_wnd,mwh_sun,mwh_col,mwh_wat,mwh_oil,mwh_oth
DFCISO20230618-17AGG,2023-06-18 17:00:00,CISO,California Independent System Operator,21589,5027,2255,3156,11588,4,1002,87,-1699
DFCISO20230618-18AGG,2023-06-18 18:00:00,CISO,California Independent System Operator,21360,5826,2256,3631,11887,3,984,87,-2439
DFCISO20230618-19AGG,2023-06-18 19:00:00,CISO,California Independent System Operator,21185,5904,2254,4116,11160,3,999,87,-2708
DFCISO20230618-20AGG,2023-06-18 20:00:00,CISO,California Independent System Operator,20852,5179,2251,3842,10279,4,1083,87,-2015
DFCISO20230618-21AGG,2023-06-18 21:00:00,CISO,California Independent System Operator,20110,4512,2251,4126,9869,4,1013,88,-1256
DFCISO20230618-22AGG,2023-06-18 22:00:00,CISO,California Independent System Operator,19754,4045,2252,4392,10019,4,1025,87,-784
DFCISO20230618-23AGG,2023-06-18 23:00:00,CISO,California Independent System Operator,19992,3637,2253,4570,10613,4,1171,87,-195
DFCISO20230619-00AGG,2023-06-19 00:00:00,CISO,California Independent System Operator,20679,3488,2254,4648,10561,3,1734,87,-10
DFCISO20230619-01AGG,2023-06-19 01:00:00,CISO,California Independent System Operator,21802,4226,2254,4582,9958,3,2286,87,204
DFCISO20230619-02AGG,2023-06-19 02:00:00,CISO,California Independent System Operator,23659,4256,2254,4267,6833,2,3702,87,306
DFCISO20230619-03AGG,2023-06-19 03:00:00,CISO,California Independent System Operator,25332,4845,2255,3949,1647,2,5114,87,2517
DFCISO20230619-04AGG,2023-06-19 04:00:00,CISO,California Independent System Operator,26545,5471,2255,3777,105,2,5385,87,2651
DFCISO20230619-05AGG,2023-06-19 05:00:00,CISO,California Independent System Operator,26862,5211,2256,3483,-32,2,5330,87,2443
DFCISO20230619-06AGG,2023-06-19 06:00:00,CISO,California Independent System Operator,26638,4688,2256,3922,-29,3,5082,87,952
DFCISO20230619-07AGG,2023-06-19 07:00:00,CISO,California Independent System Operator,25309,4466,2255,4173,-29,3,4727,87,36
DFCISO20230619-08AGG,2023-06-19 08:00:00,CISO,California Independent System Operator,23726,4111,2255,4298,-29,3,4676,88,-14
DFCISO20230619-09AGG,2023-06-19 09:00:00,CISO,California Independent System Operator,22886,4243,2256,4076,-29,3,4473,88,-247
DFCISO20230619-10AGG,2023-06-19 10:00:00,CISO,California Independent System Operator,22122,4341,2254,4103,-29,3,4227,88,-252
DFCISO20230619-11AGG,2023-06-19 11:00:00,CISO,California Independent System Operator,21321,4381,2252,3764,-29,3,4177,88,-128
DFCISO20230619-12AGG,2023-06-19 12:00:00,CISO,California Independent System Operator,21068,4440,2253,3695,-29,3,3945,88,-107
DFCISO20230619-13AGG,2023-06-19 13:00:00,CISO,California Independent System Operator,21339,4415,2253,3893,51,3,3846,88,244
DFCISO20230619-14AGG,2023-06-19 14:00:00,CISO,California Independent System Operator,22052,4592,2252,4122,2666,2,3198,87,-176
DFCISO20230619-15AGG,2023-06-19 15:00:00,CISO,California Independent System Operator,22818,4282,2251,4031,7548,3,2470,87,-555
DFCISO20230619-16AGG,2023-06-19 16:00:00,CISO,California Independent System Operator,23654,5193,2253,3982,10225,3,1595,88,-951
DFCISO20230619-17AGG,2023-06-19 17:00:00,CISO,California Independent System Operator,24174,5288,2254,3788,11113,3,1577,87,-929
DFCISO20230619-18AGG,2023-06-19 18:00:00,CISO,California Independent System Operator,23687,5757,2254,3672,11956,3,1444,87,-1546
DFCISO20230619-19AGG,2023-06-19 19:00:00,CISO,California Independent System Operator,23283,5687,2256,3648,10935,3,1372,87,-1556
DFCISO20230619-20AGG,2023-06-19 20:00:00,CISO,California Independent System Operator,22189,5504,2257,3777,10435,3,1330,87,-1544
DFCISO20230619-21AGG,2023-06-19 21:00:00,CISO,California Independent System Operator,21343,5287,2256,3986,11102,2,1321,87,-1348
DFCISO20230619-22AGG,2023-06-19 22:00:00,CISO,California Independent System Operator,21165,5020,2255,4184,11542,2,1370,87,-884
DFCISO20230619-23AGG,2023-06-19 23:00:00,CISO,California Independent System Operator,21127,4075,2257,4387,11386,3,1456,87,-188
DFCISO20230620-00AGG,2023-06-20 00:00:00,CISO,California Independent System Operator,21493,4601,2258,4598,10315,3,1901,87,-47
DFCISO20230620-01AGG,2023-06-20 01:00:00,CISO,California Independent System Operator,22997,4387,2259,4518,8676,4,2770,88,195
DFCISO20230620-02AGG,2023-06-20 02:00:00,CISO,California Independent System Operator,24601,4356,2259,4257,5773,3,3873,88,510
DFCISO20230620-03AGG,2023-06-20 03:00:00,CISO,California Independent System Operator,26352,4937,2259,4311,1565,3,5396,88,2287
DFCISO20230620-04AGG,2023-06-20 04:00:00,CISO,California Independent System Operator,27293,5638,2261,4414,230,3,5571,88,2343
DFCISO20230620-05AGG,2023-06-20 05:00:00,CISO,California Independent System Operator,28130,5603,2262,4412,136,3,5497,89,2102
DFCISO20230620-06AGG,2023-06-20 06:00:00,CISO,California Independent System Operator,27821,5722,2264,4446,-14,3,5145,89,811
DFCISO20230620-07AGG,2023-06-20 07:00:00,CISO,California Independent System Operator,26220,5070,2264,4534,-2,3,4766,89,221
DFCISO20230620-08AGG,2023-06-20 08:00:00,CISO,California Independent System Operator,24600,4618,2264,4517,-2,4,4259,89,489
DFCISO20230620-09AGG,2023-06-20 09:00:00,CISO,California Independent System Operator,23563,4078,2264,4448,-1,4,4251,89,142
DFCISO20230620-10AGG,2023-06-20 10:00:00,CISO,California Independent System Operator,22556,4354,2262,4382,-2,4,4256,89,-381
DFCISO20230620-11AGG,2023-06-20 11:00:00,CISO,California Independent System Operator,22094,4508,2261,4308,-3,4,4240,89,-425
DFCISO20230620-12AGG,2023-06-20 12:00:00,CISO,California Independent System Operator,21825,4103,2260,3928,-4,4,3971,89,104
DFCISO20230620-13AGG,2023-06-20 13:00:00,CISO,California Independent System Operator,21728,4737,2262,3646,79,4,3758,89,750
DFCISO20230620-14AGG,2023-06-20 14:00:00,CISO,California Independent System Operator,22548,4858,2262,3281,2936,3,3737,89,459
DFCISO20230620-15AGG,2023-06-20 15:00:00,CISO,California Independent System Operator,23179,4464,2261,3111,8350,3,3306,89,-202
DFCISO20230620-16AGG,2023-06-20 16:00:00,CISO,California Independent System Operator,23449,4854,2262,3217,10303,3,2656,88,-532
DFCISO20230620-17AGG,2023-06-20 17:00:00,CISO,California Independent System Operator,23091,5543,2263,3195,11274,4,1911,88,-918
DFCISO20230620-18AGG,2023-06-20 18:00:00,CISO,California Independent System Operator,22771,5683,2261,3058,11693,3,1899,89,-1263
DFCISO20230620-19AGG,2023-06-20 19:00:00,CISO,California Independent System Operator,22145,5661,2261,3083,11516,3,1864,89,-888
DFCISO20230620-20AGG,2023-06-20 20:00:00,CISO,California Independent System Operator,21531,5438,2262,3381,12466,3,1851,89,-1226
DFCISO20230620-21AGG,2023-06-20 21:00:00,CISO,California Independent System Operator,21586,5268,2264,3434,12456,3,1903,88,-922
DFCISO20230620-22AGG,2023-06-20 22:00:00,CISO,California Independent System Operator,21634,4901,2264,3449,12628,3,1978,89,-591
DFCISO20230620-23AGG,2023-06-20 23:00:00,CISO,California Independent System Operator,22015,4275,2265,3625,12647,3,1973,88,-134
DFCISO20230621-00AGG,2023-06-21 00:00:00,CISO,California Independent System Operator,22602,4488,2265,3782,12416,3,2295,88,132
DFCISO20230621-01AGG,2023-06-21 01:00:00,CISO,California Independent System Operator,23563,5017,2266,4087,11357,3,3041,87,15
DFCISO20230621-02AGG,2023-06-21 02:00:00,CISO,California Independent System Operator,25063,5390,2266,4205,7395,3,3873,88,577
DFCISO20230621-03AGG,2023-06-21 03:00:00,CISO,California Independent System Operator,26748,6356,2267,4352,1885,3,4764,88,2702
DFCISO20230621-04AGG,2023-06-21 04:00:00,CISO,California Independent System Operator,27789,6994,2268,4367,247,3,4799,89,2664
DFCISO20230621-05AGG,2023-06-21 05:00:00,CISO,California Independent System Operator,28397,6926,2267,4252,102,3,4805,89,2102
DFCISO20230621-06AGG,2023-06-21 06:00:00,CISO,California Independent System Operator,28111,6674,2266,4367,0,3,4662,89,1212
DFCISO20230621-07AGG,2023-06-21 07:00:00,CISO,California Independent System Operator,26379,5932,2269,4437,1,3,4405,89,343
DFCISO20230621-08AGG,2023-06-21 08:00:00,CISO,California Independent System Operator,24547,5566,2268,4452,1,3,4480,89,136
DFCISO20230621-09AGG,2023-06-21 09:00:00,CISO,California Independent System Operator,23434,5019,2267,4248,1,2,4464,89,-50
DFCISO20230621-10AGG,2023-06-21 10:00:00,CISO,California Independent System Operator,22397,4677,2266,4126,2,3,4445,89,-97
DFCISO20230621-11AGG,2023-06-21 11:00:00,CISO,California Independent System Operator,21781,4726,2267,3977,1,3,4427,89,-104
DFCISO20230621-12AGG,2023-06-21 12:00:00,CISO,California Independent System Operator,21381,5343,2266,3796,-1,3,4132,89,124
DFCISO20230621-13AGG,2023-06-21 13:00:00,CISO,California Independent System Operator,21729,5994,2265,3420,85,3,3711,89,508
DFCISO20230621-14AGG,2023-06-21 14:00:00,CISO,California Independent System Operator,22510,5798,2264,3347,3128,3,3632,89,-242
DFCISO20230621-15AGG,2023-06-21 15:00:00,CISO,California Independent System Operator,23347,5471,2261,2906,8610,3,3026,89,-1100
DFCISO20230621-16AGG,2023-06-21 16:00:00,CISO,California Independent System Operator,23931,6099,2260,2254,11034,3,2395,87,-1725
DFCISO20230621-17AGG,2023-06-21 17:00:00,CISO,California Independent System Operator,23892,6492,2259,1601,12305,3,1752,88,-1434
DFCISO20230621-18AGG,2023-06-21 18:00:00,CISO,California Independent System Operator,23166,6563,2259,1196,12894,2,1722,75,-1605
DFCISO20230621-19AGG,2023-06-21 19:00:00,CISO,California Independent System Operator,22610,6738,2260,959,13400,2,1698,86,-1614
DFCISO20230621-20AGG,2023-06-21 20:00:00,CISO,California Independent System Operator,22171,6910,2262,934,13341,2,1745,87,-1688
DFCISO20230621-21AGG,2023-06-21 21:00:00,CISO,California Independent System Operator,22276,6346,2262,1191,13172,2,1782,87,-736
DFCISO20230621-22AGG,2023-06-21 22:00:00,CISO,California Independent System Operator,22091,6041,2264,1608,13094,2,1805,87,53
DFCISO20230621-23AGG,2023-06-21 23:00:00,CISO,California Independent System Operator,22196,5781,2265,2039,12863,2,1993,87,423
DFCISO20230622-00AGG,2023-06-22 00:00:00,CISO,California Independent System Operator,22883,6191,2267,2472,12514,2,2795,87,255
DFCISO20230622-01AGG,2023-06-22 01:00:00,CISO,California Independent System Operator,24058,7194,2268,2786,11256,3,3127,88,280
DFCISO20230622-02AGG,2023-06-22 02:00:00,CISO,California Independent System Operator,25753,8345,2268,3021,7173,2,4227,88,859
DFCISO20230622-03AGG,2023-06-22 03:00:00,CISO,California Independent System Operator,27586,10481,2267,3228,1733,2,5003,88,2760
DFCISO20230622-04AGG,2023-06-22 04:00:00,CISO,California Independent System Operator,28426,11370,2267,3456,146,3,4971,88,2431
DFCISO20230622-05AGG,2023-06-22 05:00:00,CISO,California Independent System Operator,28778,10368,2268,3489,26,3,4898,88,1996
DFCISO20230622-06AGG,2023-06-22 06:00:00,CISO,California Independent System Operator,28359,9355,2266,3550,29,2,4848,88,737
DFCISO20230622-07AGG,2023-06-22 07:00:00,CISO,California Independent System Operator,26677,8415,2269,3413,29,3,4534,88,110
DFCISO20230622-08AGG,2023-06-22 08:00:00,CISO,California Independent System Operator,24953,7128,2270,3356,30,2,4726,88,-148
DFCISO20230622-09AGG,2023-06-22 09:00:00,CISO,California Independent System Operator,23830,6272,2268,3268,30,4,4582,89,-15
DFCISO20230622-10AGG,2023-06-22 10:00:00,CISO,California Independent System Operator,22829,5739,2267,3277,31,4,4582,88,-49
DFCISO20230622-11AGG,2023-06-22 11:00:00,CISO,California Independent System Operator,22058,5752,2267,3171,29,3,4583,89,-153
DFCISO20230622-12AGG,2023-06-22 12:00:00,CISO,California Independent System Operator,21742,5925,2268,2913,28,4,4267,88,165
DFCISO20230622-13AGG,2023-06-22 13:00:00,CISO,California Independent System Operator,21913,6397,2268,2780,103,5,3986,88,397
DFCISO20230622-14AGG,2023-06-22 14:00:00,CISO,California Independent System Operator,22601,6372,2268,2714,3071,4,3742,87,-77
DFCISO20230622-15AGG,2023-06-22 15:00:00,CISO,California Independent System Operator,23494,4981,2268,2581,8308,4,3196,87,-272
DFCISO20230622-16AGG,2023-06-22 16:00:00,CISO,California Independent System Operator,23860,5055,2268,2544,11175,4,2352,87,-433
DFCISO20230622-17AGG,2023-06-22 17:00:00,CISO,California Independent System Operator,24333,6256,2268,2514,12519,4,1813,87,-930
DFCISO20230622-18AGG,2023-06-22 18:00:00,CISO,California Independent System Operator,24548,6813,2268,2473,13399,4,1641,88,-1989
DFCISO20230622-19AGG,2023-06-22 19:00:00,CISO,California Independent System Operator,23811,6849,2267,2586,13912,4,1600,88,-1904
DFCISO20230622-20AGG,2023-06-22 20:00:00,CISO,California Independent System Operator,22861,6269,2266,2839,14266,3,1905,88,-1597
DFCISO20230622-21AGG,2023-06-22 21:00:00,CISO,California Independent System Operator,22329,5863,2265,3195,14156,3,1851,88,-1266
DFCISO20230622-22AGG,2023-06-22 22:00:00,CISO,California Independent System Operator,22190,5078,2265,3531,14010,4,1817,88,-524
DFCISO20230622-23AGG,2023-06-22 23:00:00,CISO,California Independent System Operator,21957,5063,2266,3707,12971,4,1884,88,47
DFCISO20230623-00AGG,2023-06-23 00:00:00,CISO,California Independent System Operator,22426,5791,2266,3932,12226,4,2179,88,185
DFCISO20230623-01AGG,2023-06-23 01:00:00,CISO,California Independent System Operator,23696,6146,2266,3995,11003,4,2675,88,368
DFCISO20230623-02AGG,2023-06-23 02:00:00,CISO,California Independent System Operator,24817,6696,2265,3777,6924,4,4179,87,702
DFCISO20230623-03AGG,2023-06-23 03:00:00,CISO,California Independent System Operator,25879,8153,2265,3510,1677,4,5378,88,2359
DFCISO20230623-04AGG,2023-06-23 04:00:00,CISO,California Independent System Operator,26761,9016,2265,3531,119,2,5532,88,2498
DFCISO20230623-05AGG,2023-06-23 05:00:00,CISO,California Independent System Operator,27705,8146,2265,3929,94,2,5445,89,1557
DFCISO20230623-06AGG,2023-06-23 06:00:00,CISO,California Independent System Operator,27402,7376,2266,4284,31,2,5534,89,567
DFCISO20230623-07AGG,2023-06-23 07:00:00,CISO,California Independent System Operator,26086,6979,2267,4139,-11,3,5118,89,43
DFCISO20230623-08AGG,2023-06-23 08:00:00,CISO,California Independent System Operator,24424,6293,2266,4092,-11,3,4766,89,-110
DFCISO20230623-09AGG,2023-06-23 09:00:00,CISO,California Independent System Operator,23545,5896,2266,4220,-11,3,4590,89,-386
DFCISO20230623-10AGG,2023-06-23 10:00:00,CISO,California Independent System Operator,22809,6169,2262,4219,-12,4,4489,89,-839
DFCISO20230623-11AGG,2023-06-23 11:00:00,CISO,California Independent System Operator,22558,5202,2263,4185,-12,4,4430,87,-314
DFCISO20230623-12AGG,2023-06-23 12:00:00,CISO,California Independent System Operator,21696,5582,2264,3445,-13,4,4353,89,-33
DFCISO20230623-13AGG,2023-06-23 13:00:00,CISO,California Independent System Operator,21739,6403,2263,2964,66,4,4008,89,717
DFCISO20230623-14AGG,2023-06-23 14:00:00,CISO,California Independent System Operator,22414,6429,2262,2873,2729,4,3532,89,314
DFCISO20230623-15AGG,2023-06-23 15:00:00,CISO,California Independent System Operator,22972,4249,2264,2518,8502,3,3035,88,276
DFCISO20230623-16AGG,2023-06-23 16:00:00,CISO,California Independent System Operator,23236,5961,2264,2465,10964,4,1985,88,-97
DFCISO20230623-17AGG,2023-06-23 17:00:00,CISO,California Independent System Operator,23756,6135,2263,2168,11406,4,1758,89,-521
DFCISO20230623-18AGG,2023-06-23 18:00:00,CISO,California Independent System Operator,23352,7071,2261,1967,11930,4,1508,89,-1557
DFCISO20230623-19AGG,2023-06-23 19:00:00,CISO,California Independent System Operator,23050,7397,2260,1607,12648,4,1423,79,-1923
DFCISO20230623-20AGG,2023-06-23 20:00:00,CISO,California Independent System Operator,22211,6620,2261,1430,13514,3,1697,89,-1347
DFCISO20230623-21AGG,2023-06-23 21:00:00,CISO,California Independent System Operator,21041,6313,2262,1334,13966,3,1812,89,-952
DFCISO20230623-22AGG,2023-06-23 22:00:00,CISO,California Independent System Operator,20704,5571,2263,1613,13821,4,1869,89,-179
DFCISO20230623-23AGG,2023-06-23 23:00:00,CISO,California Independent System Operator,20530,5642,2264,1989,13537,4,2033,87,-48
DFCISO20230624-00AGG,2023-06-24 00:00:00,CISO,California Independent System Operator,21472,5925,2265,2359,12737,4,2143,73,36
DFCISO20230624-01AGG,2023-06-24 01:00:00,CISO,California Independent System Operator,22895,6002,2266,2620,11212,4,2609,86,3
DFCISO20230624-02AGG,2023-06-24 02:00:00,CISO,California Independent System Operator,24507,6007,2264,3072,7188,3,3745,85,480
DFCISO20230624-03AGG,2023-06-24 03:00:00,CISO,California Independent System Operator,25864,6942,2264,3666,1626,2,5222,78,2187
DFCISO20230624-04AGG,2023-06-24 04:00:00,CISO,California Independent System Operator,26746,7119,2263,3837,35,2,5428,44,2141
DFCISO20230624-05AGG,2023-06-24 05:00:00,CISO,California Independent System Operator,27336,7006,2264,3882,-1,4,5298,40,1649
DFCISO20230624-06AGG,2023-06-24 06:00:00,CISO,California Independent System Operator,27122,6315,2264,3719,2,5,5252,40,841
DFCISO20230624-07AGG,2023-06-24 07:00:00,CISO,California Independent System Operator,25854,5797,2265,3552,2,4,4799,40,203
DFCISO20230624-08AGG,2023-06-24 08:00:00,CISO,California Independent System Operator,24414,5636,2265,3357,2,5,4561,40,-1
DFCISO20230624-09AGG,2023-06-24 09:00:00,CISO,California Independent System Operator,23400,5056,2266,3278,2,5,4314,40,-76
DFCISO20230624-10AGG,2023-06-24 10:00:00,CISO,California Independent System Operator,22352,5119,2266,2706,3,4,4191,41,-122
DFCISO20230624-11AGG,2023-06-24 11:00:00,CISO,California Independent System Operator,21647,5182,2266,2662,3,4,4243,40,-121
DFCISO20230624-12AGG,2023-06-24 12:00:00,CISO,California Independent System Operator,21157,5294,2265,2378,2,5,3931,40,56
DFCISO20230624-13AGG,2023-06-24 13:00:00,CISO,California Independent System Operator,20960,5332,2265,2001,78,4,3709,40,323
DFCISO20230624-14AGG,2023-06-24 14:00:00,CISO,California Independent System Operator,21059,5134,2265,1743,2486,3,3173,40,85
DFCISO20230624-15AGG,2023-06-24 15:00:00,CISO,California Independent System Operator,20845,4041,2265,1585,7339,3,2674,40,-663
DFCISO20230624-16AGG,2023-06-24 16:00:00,CISO,California Independent System Operator,21121,4762,2263,1361,9936,3,1845,40,-1260
DFCISO20230624-17AGG,2023-06-24 17:00:00,CISO,California Independent System Operator,21892,4648,2262,1200,11255,2,1950,40,-1105
